,EntryTime,Yong,Yunseo
642,2022-05-02 3:15,-42658.41305,0
643,2022-05-02 16:45,-82977.60357,0
644,2022-05-04 6:00,-62282.8601,0
645,2022-05-04 20:15,8737.105927,0
646,2022-05-06 5:00,198596.4232,0
647,2022-05-15 10:15,-3885.002407,0
648,2022-05-16 17:45,-8339.410587,0
649,2022-05-20 2:30,-32988.16868,0
650,2022-05-21 3:45,-47879.89174,0
651,2022-05-22 21:15,-22477.56688,0
652,2022-05-24 6:45,-17857.95881,0
653,2022-05-25 9:15,-29815.61367,0
654,2022-05-26 21:15,-44827.63132,0
655,2022-05-27 2:15,6253.179007,0
656,2022-05-29 23:45,226054.7803,0
657,2022-06-02 4:15,-20782.42564,0
658,2022-06-03 9:30,-50649.63312,0
659,2022-06-03 23:15,-22295.09314,0
660,2022-06-04 23:45,-31526.07495,0
661,2022-06-06 4:30,80254.39262,0
662,2022-06-07 13:15,-42477.16027,0
663,2022-06-08 7:45,-68729.81674,0
664,2022-06-10 11:15,144445.732,0
665,2022-06-13 0:30,319439.7677,0
666,2022-06-16 4:00,-22798.01009,0
667,2022-06-16 9:45,-35262.28994,0
668,2022-06-16 21:30,85631.22505,0
669,2022-06-19 7:30,-21219.68777,0
670,2022-06-19 21:30,-34255.67754,0
671,2022-06-20 8:30,-12326.33196,0
672,2022-06-22 17:15,-62974.08009,0
673,2022-06-24 10:00,7454.561026,0
674,2022-06-27 4:30,161839.7628,0
675,2022-07-01 12:30,-52764.90315,0
676,2022-07-01 21:45,-11168.01732,0
677,2022-07-04 6:45,36794.11048,0
678,2022-07-05 23:15,-69426.43698,0
679,2022-07-06 7:00,55032.69835,0
680,2022-07-08 22:00,-17266.5192,0
681,2022-07-10 14:15,131385.1044,0
682,2022-07-14 0:15,-47414.22793,0
683,2022-07-15 5:15,152273.3133,0
684,2022-07-21 14:15,-46587.62299,0
685,2022-07-22 23:00,-67094.82928,0
686,2022-07-23 7:00,-18991.74633,0
687,2022-07-25 8:00,92363.71178,0
688,2022-07-28 6:45,64845.96722,0
689,2022-07-31 9:45,21660.30766,0
690,2022-08-03 3:30,-25960.08764,0
691,2022-08-03 21:30,-75419.31024,0
692,2022-08-04 10:15,-19555.84083,0
693,2022-08-05 15:15,-42822.77369,0
694,2022-08-07 12:00,-45712.46591,0
695,2022-08-08 4:30,52688.35547,0
696,2022-08-09 22:45,-19329.19336,0
697,2022-08-11 1:00,-10664.16716,0
698,2022-08-12 10:00,-38672.22446,0
699,2022-08-13 14:00,-41585.29391,0
700,2022-08-15 4:30,-71858.28839,0
701,2022-08-15 14:00,-81218.45612,0
702,2022-08-16 8:45,-25331.44295,0
703,2022-08-17 16:30,234806.9761,0
704,2022-08-19 19:30,10146.10831,0
705,2022-08-22 7:30,-25565.44944,0
706,2022-08-26 23:30,94616.94866,0
707,2022-08-30 2:30,-28826.16878,0
708,2022-08-31 3:15,-68916.68004,0
709,2022-09-03 1:30,-86792.24795,0
710,2022-09-07 6:00,-14902.347,0
711,2022-09-08 4:00,-74605.10175,0
712,2022-09-09 17:00,105135.8643,0
713,2022-09-14 2:30,44469.02007,0
714,2022-09-18 4:00,-57928.79935,0
715,2022-09-19 4:30,60180.20297,0
716,2022-09-19 23:30,-14938.655,0
717,2022-09-22 0:15,-31694.63791,0
718,2022-09-22 3:45,-45440.61682,0
719,2022-09-22 9:15,-49393.64002,0
720,2022-09-23 6:30,-39662.67983,0
721,2022-09-24 1:00,-54079.8061,0
722,2022-09-26 22:00,50383.63146,0
723,2022-09-28 1:15,-75960.14026,0
724,2022-09-28 13:30,-49936.81667,0
725,2022-09-29 3:00,-37965.75444,0
726,2022-09-30 0:30,-55216.63451,0
727,2022-10-01 2:15,-44934.0468,0
728,2022-10-02 21:15,-54204.37216,0
729,2022-10-04 4:45,30181.9104,0
730,2022-10-06 0:15,-21196.67276,0
731,2022-10-08 3:15,37503.40844,0
732,2022-10-14 6:15,-12525.51123,0
733,2022-10-15 1:45,-27323.26778,0
734,2022-10-17 7:15,-5736.80244,0
735,2022-10-19 2:45,28328.58328,0
736,2022-10-22 5:45,-14342.91896,0
737,2022-10-24 6:30,-61320.79144,0
738,2022-10-25 1:00,179755.1202,0
739,2022-10-28 9:45,-28507.24583,0
740,2022-10-29 3:30,-14187.26548,0
741,2022-10-31 9:15,-8941.516346,0
742,2022-11-03 4:00,-7370.198835,0
743,2022-11-04 18:15,84596.85771,0
744,2022-11-07 11:00,125215.8105,0
745,2022-11-09 1:15,155540.2906,0
746,2022-11-11 0:45,29887.13547,0
747,2022-11-14 16:15,-26813.57528,0
748,2022-11-18 12:45,-53752.44127,0
749,2022-11-20 23:00,81480.69416,0
750,2022-11-23 2:00,25240.616,0
751,2022-11-27 9:30,10459.48321,0
752,2022-11-29 16:45,89246.04843,0
753,2022-12-02 6:15,-62735.24586,0
754,2022-12-03 9:45,-15057.5338,0
755,2022-12-06 3:30,21447.94461,0
756,2022-12-09 6:15,-23643.56182,0
757,2022-12-09 22:45,-12644.51648,0
758,2022-12-12 13:15,-53838.64919,0
759,2022-12-13 9:30,196695.6971,0
760,2022-12-15 4:15,-47504.3012,0
761,2022-12-16 2:45,107992.5817,0
762,2022-12-19 7:45,-13055.84911,0
763,2022-12-20 12:45,-30550.97001,0
764,2022-12-23 13:15,-20694.98117,0
765,2022-12-26 6:30,-63444.22871,0
766,2022-12-27 10:45,-47255.09084,0
767,2022-12-28 0:45,63333.9039,0
768,2017-12-04 0:15,0,-16738.28496
769,2017-12-04 6:00,0,-470.68
770,2017-12-04 21:00,0,-28172.29704
771,2017-12-05 9:00,0,410717.4509
772,2017-12-08 20:30,0,-11885.17092
773,2017-12-11 0:30,0,-11544.8914
774,2017-12-11 10:15,0,14471.59984
775,2017-12-12 22:00,0,-14764.19824
776,2017-12-13 0:30,0,-10363.81786
777,2017-12-13 10:45,0,-21958.22737
778,2017-12-14 2:30,0,-22918.8205
779,2017-12-14 16:00,0,-12389.65744
780,2017-12-14 21:45,0,-11321.064
781,2017-12-15 9:30,0,43464.5142
782,2017-12-18 0:30,0,-7517.598
783,2017-12-18 3:15,0,-9618.36148
784,2017-12-18 9:30,0,-12270.28
785,2017-12-18 23:15,0,-7237.696
786,2017-12-19 18:45,0,123745.75
787,2017-12-20 22:00,0,-11763.512
788,2017-12-21 1:15,0,-12887.0464
789,2017-12-21 16:00,0,-14798.53399
790,2017-12-21 19:15,0,6621.72096
791,2017-12-21 19:45,0,50884.28444
792,2017-12-25 9:15,0,362.651168
793,2017-12-26 13:00,0,28260.68
794,2017-12-29 11:15,0,-26969.12602
795,2017-12-29 19:45,0,-1421.365428
796,2018-01-01 1:15,0,-4957.602
797,2018-01-01 20:30,0,-14450.94022
798,2018-01-02 9:30,0,-20505.24
799,2018-01-02 13:30,0,-22245.94
800,2018-01-02 22:45,0,31589.19586
801,2018-01-04 11:00,0,-22083.68
802,2018-01-04 17:30,0,-11907.06
803,2018-01-05 9:00,0,-12502.15296
804,2018-01-05 17:45,0,49191.056
805,2018-01-08 1:15,0,79400.58913
806,2018-01-09 19:00,0,3512.426232
807,2018-01-09 19:30,0,3902.00848
808,2018-01-11 3:00,0,-23367.67
809,2018-01-11 9:00,0,-28711.844
810,2018-01-11 12:00,0,22232.7536
811,2018-01-11 12:30,0,-9064.944
812,2018-01-12 6:15,0,-10977.7436
813,2018-01-12 20:00,0,-11948.772
814,2018-01-15 0:30,0,-17685.2068
815,2018-01-15 16:00,0,-11994.138
816,2018-01-15 21:45,0,-13196.06732
817,2018-01-16 8:45,0,106266
818,2018-01-18 6:45,0,-6753.240052
819,2018-01-19 8:30,0,-11096.12712
820,2018-01-19 11:45,0,-13461.41104
821,2018-01-19 21:15,0,-16075.65428
822,2018-01-22 1:15,0,-5138.056152
823,2018-01-22 17:15,0,-14874.67818
824,2018-01-22 21:00,0,-1570.944
825,2018-01-22 21:30,0,5035.1512
826,2018-01-24 1:30,0,-9956.028312
827,2018-01-24 21:30,0,-17466.39158
828,2018-01-25 12:30,0,-14695.16
829,2018-01-25 18:15,0,-305.064144
830,2018-01-25 21:15,0,-10811.30922
831,2018-01-26 11:15,0,-17510.64594
832,2018-01-26 16:45,0,-5292.714784
833,2018-01-29 10:30,0,151924.3253
834,2018-02-01 0:00,0,-4937.660672
835,2018-02-01 12:45,0,-3644.253448
836,2018-02-01 17:15,0,114790.156
837,2018-02-05 0:45,0,42309.638
838,2018-02-07 0:30,0,-16387.3664
839,2018-02-07 4:45,0,5606.529104
840,2018-02-09 23:30,0,8080.373052
841,2018-02-12 8:15,0,19474.04087
842,2018-02-12 9:00,0,-1694.437704
843,2018-02-12 12:00,0,4085.1064
844,2018-02-13 13:45,0,-2599.356452
845,2018-02-14 8:30,0,-13567.85284
846,2018-02-14 11:45,0,123962.2203
847,2018-02-16 17:00,0,-13027.2582
848,2018-02-19 8:15,0,-18918.3238
849,2018-02-19 19:00,0,44660.76807
850,2018-02-21 8:30,0,13375.236
851,2018-02-22 15:30,0,-12906.59961
852,2018-02-22 19:00,0,11195.04
853,2018-02-23 19:00,0,-12276.12154
854,2018-02-26 0:15,0,-11076.1552
855,2018-02-26 11:30,0,-11150.77872
856,2018-02-26 15:45,0,-20358.1664
857,2018-02-26 22:00,0,97722.00567
858,2018-02-28 19:45,0,-11783.92275
859,2018-02-28 21:45,0,-17315.6928
860,2018-03-01 8:15,0,-10469.24228
861,2018-03-01 20:00,0,-13612.5536
862,2018-03-01 22:45,0,24017.6768
863,2018-03-02 23:30,0,-15811.088
864,2018-03-05 4:15,0,-2680.65
865,2018-03-06 9:30,0,48706.66446
866,2018-03-09 2:00,0,24658.7744
867,2018-03-12 2:30,0,-770.56
868,2018-03-13 0:00,0,-2588.5529
869,2018-03-13 19:45,0,-11478.18355
870,2018-03-14 12:45,0,-14498.81309
871,2018-03-14 17:00,0,120127.1588
872,2018-03-15 23:00,0,-27616.04362
873,2018-03-16 11:00,0,193.11992
874,2018-03-16 22:30,0,-36736.23379
875,2018-03-19 1:00,0,-10973.746
876,2018-03-19 6:15,0,19383.264
877,2018-03-20 17:30,0,-10457.98792
878,2018-03-21 1:30,0,6652.291488
879,2018-03-22 2:30,0,-9038.9888
880,2018-03-22 18:30,0,24414.35354
881,2018-03-26 3:30,0,-11900.62933
882,2018-03-26 8:00,0,62308.33744
883,2018-03-27 12:00,0,-8317.597068
884,2018-03-28 3:45,0,-3648.514128
885,2018-03-28 8:45,0,-22909.1996
886,2018-03-28 19:00,0,-11661.5296
887,2018-03-29 0:45,0,-1064.838528
888,2018-03-29 6:45,0,-19880.89096
889,2018-03-29 13:15,0,129338.2848
890,2018-04-02 0:45,0,-10283.1934
891,2018-04-02 9:45,0,-9877.939024
892,2018-04-03 12:00,0,28583.56894
893,2018-04-04 11:15,0,38472.22774
894,2018-04-05 22:15,0,-11977.38086
895,2018-04-05 23:15,0,-3388.8192
896,2018-04-06 15:15,0,-30818.44541
897,2018-04-09 6:00,0,-13369.0528
898,2018-04-09 10:45,0,-13870.74548
899,2018-04-09 19:30,0,2879.136
900,2018-04-11 0:15,0,11603.17439
901,2018-04-11 22:15,0,-36443.048
902,2018-04-12 16:00,0,-28318.86658
903,2018-04-12 20:15,0,52667.73173
904,2018-04-16 9:30,0,-25639.74258
905,2018-04-16 11:15,0,8270.08752
906,2018-04-17 16:15,0,-28982.69847
907,2018-04-18 4:00,0,-58351.80574
908,2018-04-18 16:00,0,-5535.073692
909,2018-04-19 1:45,0,12955.80336
910,2018-04-20 19:45,0,18718.56
911,2018-04-23 7:30,0,-25921.49868
912,2018-04-23 21:30,0,-25416.66481
913,2018-04-24 4:30,0,2021.8808
914,2018-04-24 5:00,0,-18813.24758
915,2018-04-24 9:30,0,106215.5138
916,2018-04-25 19:30,0,17612.272
917,2018-04-27 5:15,0,30627.14582
918,2018-04-30 11:15,0,-11051.40234
919,2018-04-30 13:00,0,-5129.7568
920,2018-04-30 16:15,0,-23998.6215
921,2018-05-01 6:30,0,23601.072
922,2018-05-02 6:30,0,-14256.11512
923,2018-05-02 15:45,0,-25002.28318
924,2018-05-03 6:00,0,58900.508
925,2018-05-07 10:00,0,1526.3136
926,2018-05-08 4:45,0,-11052.415
927,2018-05-08 18:15,0,28095.27552
928,2018-05-09 21:00,0,-1305.2595
929,2018-05-11 2:30,0,41803.76534
930,2018-05-14 1:30,0,-12988.25424
931,2018-05-14 5:45,0,-30166.56768
932,2018-05-14 12:15,0,-23969.602
933,2018-05-14 23:15,0,-1015.481712
934,2018-05-15 23:45,0,24190.31941
935,2018-05-16 23:00,0,-6787.87312
936,2018-05-17 12:15,0,-15338.32566
937,2018-05-17 17:00,0,-19389.54573
938,2018-05-18 1:45,0,27377.71296
939,2018-05-21 0:30,0,36348.52483
940,2018-05-21 20:00,0,161751.704
941,2018-05-25 11:45,0,-15185.26178
942,2018-05-25 16:00,0,-23937.5688
943,2018-05-28 1:15,0,-4371.553256
944,2018-05-28 3:00,0,-11909.58846
945,2018-05-28 3:30,0,-4383.619392
946,2018-05-28 4:00,0,-2208.820644
947,2018-05-28 11:00,0,-15149.2096
948,2018-05-28 14:45,0,-8757.454016
949,2018-05-29 20:30,0,-2335.44
950,2018-05-31 0:15,0,-10607.43603
951,2018-05-31 15:30,0,-12032.05188
952,2018-06-01 7:45,0,-10654.82774
953,2018-06-01 16:30,0,-12671.06
954,2018-06-01 21:00,0,-54854.17991
955,2018-06-04 2:15,0,668.173016
956,2018-06-04 3:15,0,-1573.264948
957,2018-06-04 3:45,0,-80.742376
958,2018-06-04 4:15,0,-12601.6228
959,2018-06-04 15:15,0,13133.0396
960,2018-06-06 2:30,0,-4083.237984
961,2018-06-07 1:45,0,-12256.0208
962,2018-06-07 6:30,0,-972.136704
963,2018-06-07 9:45,0,2378.925544
964,2018-06-08 6:15,0,-16070.58162
965,2018-06-08 12:15,0,-2067.76548
966,2018-06-11 2:15,0,71175.216
967,2018-06-12 8:00,0,-14850.19693
968,2018-06-12 22:00,0,104299.4376
969,2018-06-14 12:30,0,-10393.2192
970,2018-06-15 1:00,0,-16771.43958
971,2018-06-15 2:15,0,-3679.93254
972,2018-06-15 23:15,0,-12748.14246
973,2018-06-18 8:15,0,8909.2892
974,2018-06-19 1:30,0,16816.35524
975,2018-06-20 5:45,0,-1695.025628
976,2018-06-20 10:00,0,-25561.788
977,2018-06-20 23:15,0,-2028.960112
978,2018-06-21 22:00,0,-16191.55317
979,2018-06-22 10:45,0,293446.3643
980,2018-06-25 1:00,0,-16661.92206
981,2018-06-25 2:00,0,-1026.376
982,2018-06-27 7:15,0,-2043.056604
983,2018-06-28 5:00,0,-28387.22795
984,2018-06-28 8:00,0,-14063.3112
985,2018-06-28 12:00,0,-6352.344
986,2018-06-28 12:30,0,1286.671688
987,2018-06-28 13:00,0,1260.801216
988,2018-06-29 5:30,0,83605.07006
989,2018-07-02 7:15,0,-13614.85653
990,2018-07-02 14:00,0,-10794.12886
991,2018-07-02 22:30,0,-10856.27184
992,2018-07-03 19:45,0,-11463.61216
993,2018-07-04 7:45,0,-35444.54349
994,2018-07-04 22:15,0,-38695.93409
995,2018-07-06 0:00,0,-2440.068384
996,2018-07-09 2:30,0,-11552.24247
997,2018-07-09 8:15,0,-16615.36444
998,2018-07-10 8:30,0,-6561.309936
999,2018-07-10 11:45,0,91419.07534
1000,2018-07-12 4:15,0,-16547.9136
1001,2018-07-12 11:30,0,19643.96606
1002,2018-07-13 22:00,0,-13244.03304
1003,2018-07-16 0:15,0,-12281.05092
1004,2018-07-16 11:15,0,-1996.200628
1005,2018-07-16 18:30,0,66265.94304
1006,2018-07-18 0:45,0,108767.4484
1007,2018-07-19 21:00,0,-13028.21792
1008,2018-07-20 7:45,0,-17692.88
1009,2018-07-20 16:00,0,-14476.72858
1010,2018-07-20 21:00,0,-14874.3552
1011,2018-07-23 0:15,0,-12917.13911
1012,2018-07-23 6:30,0,-2867.059832
1013,2018-07-23 7:00,0,-2357.429028
1014,2018-07-23 11:30,0,49542.4176
1015,2018-07-25 19:00,0,-11967.87102
1016,2018-07-26 19:30,0,-15263.22936
1017,2018-07-26 23:15,0,-2061.42314
1018,2018-07-27 6:00,0,-8021.431296
1019,2018-07-30 8:30,0,-26441.72294
1020,2018-07-30 9:15,0,-28193.54562
1021,2018-07-30 20:45,0,-13520.21178
1022,2018-07-31 1:15,0,-16926.03073
1023,2018-07-31 18:00,0,101700.7409
1024,2018-08-02 10:15,0,-10720.92734
1025,2018-08-02 19:15,0,-529.5984
1026,2018-08-02 19:45,0,-1216.38766
1027,2018-08-02 20:15,0,11257.21028
1028,2018-08-06 10:45,0,-26893.7328
1029,2018-08-06 17:15,0,3008.110976
1030,2018-08-07 16:15,0,-50840.28459
1031,2018-08-08 5:15,0,51440.353
1032,2018-08-09 21:15,0,-24536.3184
1033,2018-08-10 18:15,0,-16263.55374
1034,2018-08-13 7:00,0,-13391.02324
1035,2018-08-13 15:30,0,-29114.88247
1036,2018-08-14 0:30,0,5868.596856
1037,2018-08-14 1:00,0,16316.0312
1038,2018-08-15 8:30,0,15940.6873
1039,2018-08-16 9:15,0,-11509.96733
1040,2018-08-17 6:00,0,-19934.68183
1041,2018-08-17 13:30,0,-160.901904
1042,2018-08-20 2:45,0,-11143.71386
1043,2018-08-20 6:00,0,-20075.37186
1044,2018-08-20 18:30,0,-11214.56122
1045,2018-08-21 7:00,0,-19564.31862
1046,2018-08-22 6:30,0,-7872.551896
1047,2018-08-23 1:15,0,-127.4002
1048,2018-08-23 23:15,0,-24651.35222
1049,2018-08-24 6:15,0,1077.009024
1050,2018-08-24 7:15,0,-5402.15808
1051,2018-08-27 23:45,0,68670.56026
1052,2018-08-30 0:30,0,14107.8073
1053,2018-08-31 13:45,0,-20874.81306
1054,2018-08-31 21:30,0,4589.675808
1055,2018-08-31 22:00,0,-2987.081396
1056,2018-09-03 4:00,0,-15215.87558
1057,2018-09-03 13:15,0,-21161.52377
1058,2018-09-04 4:30,0,-36173.52118
1059,2018-09-04 8:00,0,-5399.814772
1060,2018-09-04 8:30,0,-2975.279328
1061,2018-09-04 13:45,0,-12578.56622
1062,2018-09-04 20:00,0,-15838.08
1063,2018-09-05 19:00,0,349265.9179
1064,2018-09-07 8:45,0,-18344.2944
1065,2018-09-07 17:15,0,-3241.630392
1066,2018-09-07 18:30,0,-2295.566064
1067,2018-09-10 7:15,0,24081.89767
1068,2018-09-10 22:45,0,-13054.74876
1069,2018-09-11 2:00,0,-23179.71502
1070,2018-09-11 10:15,0,-19159.75074
1071,2018-09-11 20:30,0,-6781.008752
1072,2018-09-12 17:15,0,-19550.80546
1073,2018-09-13 2:45,0,62379.21922
1074,2018-09-17 9:15,0,-16523.598
1075,2018-09-17 14:00,0,-2801.51484
1076,2018-09-17 14:30,0,36170.3386
1077,2018-09-18 21:45,0,-2017.78176
1078,2018-09-19 20:30,0,-14968.98878
1079,2018-09-20 3:30,0,-21141.47273
1080,2018-09-20 4:30,0,-3361.353664
1081,2018-09-21 5:45,0,-18611.1648
1082,2018-09-21 7:00,0,44919.02532
1083,2018-09-24 0:30,0,-2946.944
1084,2018-09-24 14:30,0,95881.82094
1085,2018-09-26 14:30,0,7416.8624
1086,2018-09-27 17:15,0,-21598.47154
1087,2018-09-28 3:15,0,93527.10847
1088,2018-10-01 5:00,0,-14926.74548
1089,2018-10-01 12:30,0,-18806.1696
1090,2018-10-01 20:00,0,-29373.66912
1091,2018-10-02 14:30,0,-14756.08528
1092,2018-10-02 18:45,0,-620.347416
1093,2018-10-02 19:15,0,27001.97926
1094,2018-10-04 4:30,0,-12022.34816
1095,2018-10-04 10:15,0,-13309.6079
1096,2018-10-05 9:45,0,-16754.62118
1097,2018-10-05 11:45,0,-3634.6636
1098,2018-10-08 8:45,0,-60343.4448
1099,2018-10-08 20:00,0,12573.2372
1100,2018-10-09 20:30,0,-17878.12526
1101,2018-10-10 12:00,0,-4739.6001
1102,2018-10-11 4:15,0,-12196.6524
1103,2018-10-11 9:30,0,3296.57666
1104,2018-10-11 10:00,0,38287.91804
1105,2018-10-12 15:15,0,-26974.86574
1106,2018-10-15 1:15,0,-20293.04219
1107,2018-10-15 6:15,0,-95.9
1108,2018-10-15 7:00,0,-3375.219848
1109,2018-10-15 8:30,0,-14153.86256
1110,2018-10-15 14:15,0,94961.78884
1111,2018-10-16 23:45,0,-16527.32902
1112,2018-10-17 18:30,0,10694.3376
1113,2018-10-17 19:15,0,-9270.934596
1114,2018-10-18 12:30,0,-47999.51666
1115,2018-10-18 17:45,0,89781.52336
1116,2018-10-22 7:15,0,-19077.54619
1117,2018-10-22 22:15,0,-43189.44235
1118,2018-10-23 15:45,0,-8926.531644
1119,2018-10-23 18:15,0,-21326.26006
1120,2018-10-24 7:00,0,-242.59
1121,2018-10-24 7:30,0,-14840.90929
1122,2018-10-24 14:00,0,-22508.27028
1123,2018-10-25 4:15,0,14446.74937
1124,2018-10-26 6:30,0,-2382.4795
1125,2018-10-26 7:00,0,-10729.79064
1126,2018-10-26 9:00,0,-17322.37984
1127,2018-10-26 18:00,0,-62025.11414
1128,2018-10-26 23:15,0,-15175.6287
1129,2018-10-29 3:15,0,-18872.68588
1130,2018-10-29 20:15,0,113358.0205
1131,2018-10-30 20:15,0,-21229.37944
1132,2018-10-31 1:45,0,-15874.15526
1133,2018-11-01 1:00,0,-6201.591896
1134,2018-11-02 5:45,0,21413.17114
1135,2018-11-05 0:45,0,26787.9144
1136,2018-11-06 3:45,0,-17531.71961
1137,2018-11-06 17:30,0,88299.14218
1138,2018-11-08 10:45,0,-1209.0996
1139,2018-11-08 11:15,0,-2720.801448
1140,2018-11-08 11:45,0,26579.90174
1141,2018-11-12 0:45,0,-40971.2
1142,2018-11-12 9:00,0,-8063.676572
1143,2018-11-13 7:00,0,-29178.57404
1144,2018-11-14 1:45,0,-12685.7353
1145,2018-11-14 19:00,0,361968.8234
1146,2018-11-16 16:45,0,5029.926924
1147,2018-11-16 17:30,0,3956.266256
1148,2018-11-19 4:15,0,-18653.12712
1149,2018-11-19 9:30,0,337447.6125
1150,2018-11-21 5:30,0,-21002.95936
1151,2018-11-22 2:30,0,-4072.223736
1152,2018-11-22 18:30,0,63887.87808
1153,2018-11-26 22:45,0,35037.2256
1154,2018-11-28 7:45,0,25426.212
1155,2018-11-29 20:30,0,-35920.8032
1156,2018-11-30 4:15,0,-1427.04144
1157,2018-11-30 6:30,0,-12001.68613
1158,2018-11-30 16:15,0,13700.16346
1159,2018-12-03 8:45,0,-1247.919648
1160,2018-12-03 9:30,0,46163.556
1161,2018-12-05 0:00,0,-16036.13484
1162,2018-12-05 2:15,0,-61.0708
1163,2018-12-05 2:45,0,-1183.961352
1164,2018-12-05 3:45,0,-5524.91072
1165,2018-12-05 5:45,0,20370.9022
1166,2018-12-06 23:00,0,47390.94459
1167,2018-12-10 0:45,0,-13641.41925
1168,2018-12-10 15:15,0,33948.06553
1169,2018-12-11 19:30,0,-3762.36034
1170,2018-12-12 16:30,0,-2954.882084
1171,2018-12-13 10:45,0,34920.46461
1172,2018-12-17 15:15,0,163976.2532
1173,2018-12-18 23:15,0,22590.72681
1174,2018-12-20 6:45,0,-12205.19955
1175,2018-12-20 17:15,0,16505.52
1176,2018-12-24 0:15,0,-2479.897136
1177,2018-12-24 7:30,0,-20478.6
1178,2018-12-24 9:45,0,-212.12444
1179,2018-12-25 4:15,0,68305.01456
1180,2018-12-26 10:30,0,-17184.1164
1181,2018-12-26 17:45,0,-2523.871392
1182,2018-12-26 18:45,0,-11077.88191
1183,2018-12-26 23:45,0,-23153.952
1184,2018-12-27 11:15,0,-2323.797696
1185,2018-12-27 14:15,0,-19724.81305
1186,2018-12-28 0:45,0,-15923.47412
1187,2018-12-28 4:15,0,-8140.473
1188,2018-12-31 10:30,0,-1612.5576
1189,2018-12-31 11:00,0,-821.04102
1190,2018-12-31 11:30,0,4112.898428
1191,2018-12-31 12:00,0,-124.16682
1192,2019-01-02 0:00,0,15480.62995
1193,2019-01-02 3:15,0,-28772.79586
1194,2019-01-02 8:30,0,13573.66032
1195,2019-01-03 18:00,0,11486.94156
1196,2019-01-04 21:15,0,-12885.08825
1197,2019-01-07 0:30,0,89036.26518
1198,2019-01-07 22:00,0,-12325.35735
1199,2019-01-08 7:45,0,-13699.41898
1200,2019-01-08 10:30,0,-4233.176
1201,2019-01-08 20:45,0,-28211.4509
1202,2019-01-09 7:30,0,-14278.3432
1203,2019-01-09 20:30,0,-15333.0395
1204,2019-01-09 21:45,0,-1708.576824
1205,2019-01-09 22:15,0,1591.492672
1206,2019-01-09 23:15,0,-11632.8227
1207,2019-01-10 14:00,0,-24346.946
1208,2019-01-10 15:30,0,316222.6603
1209,2019-01-14 1:15,0,-23736.59423
1210,2019-01-14 21:00,0,-2117.8464
1211,2019-01-15 0:45,0,-5030.8744
1212,2019-01-16 0:30,0,830.935688
1213,2019-01-16 21:15,0,-36632.0172
1214,2019-01-17 4:15,0,7245.713088
1215,2019-01-17 12:00,0,-24789.65623
1216,2019-01-18 1:15,0,-4872.846636
1217,2019-01-18 23:00,0,-11744.98363
1218,2019-01-21 22:30,0,-14163.45684
1219,2019-01-22 6:45,0,-27746.59138
1220,2019-01-22 19:00,0,-14745.15536
1221,2019-01-22 21:45,0,3273.16952
1222,2019-01-22 23:15,0,1444.563916
1223,2019-01-24 1:00,0,-4779.309132
1224,2019-01-24 5:00,0,-24966.17032
1225,2019-01-24 21:45,0,-108.475408
1226,2019-01-25 17:30,0,-13901.64208
1227,2019-01-28 9:15,0,130184.8539
1228,2019-01-30 9:15,0,-20583.5648
1229,2019-01-30 19:30,0,-17452.30116
1230,2019-01-30 21:30,0,-1851.03666
1231,2019-01-31 17:45,0,595.120892
1232,2019-02-01 20:15,0,-9215.165708
1233,2019-02-04 0:15,0,-21073.07832
1234,2019-02-04 18:30,0,-2941.39608
1235,2019-02-04 19:00,0,-1369.05932
1236,2019-02-04 20:15,0,-989.84508
1237,2019-02-04 20:45,0,-18546.10121
1238,2019-02-05 3:30,0,-17571.42688
1239,2019-02-05 11:00,0,-13807.54973
1240,2019-02-05 19:00,0,-18043.54851
1241,2019-02-05 22:30,0,-5083.981056
1242,2019-02-06 0:00,0,-18544.39384
1243,2019-02-06 4:15,0,-15751.93191
1244,2019-02-06 10:15,0,16864.914
1245,2019-02-07 19:00,0,-15923.7876
1246,2019-02-07 21:45,0,-2317.10016
1247,2019-02-08 2:15,0,-20149.96173
1248,2019-02-08 14:30,0,-2916.84504
1249,2019-02-08 18:00,0,176211.5472
1250,2019-02-11 7:30,0,-30802.09354
1251,2019-02-11 12:15,0,-12413.99
1252,2019-02-12 8:45,0,-7546.22712
1253,2019-02-12 9:15,0,-17203.0452
1254,2019-02-13 3:30,0,-12811.04021
1255,2019-02-13 15:30,0,-33798.87975
1256,2019-02-13 17:30,0,205.155808
1257,2019-02-13 18:00,0,-3278.78096
1258,2019-02-13 20:15,0,-13987.57062
1259,2019-02-13 23:30,0,-15250.11125
1260,2019-02-14 18:00,0,-3209.124944
1261,2019-02-15 13:00,0,-14162.42313
1262,2019-02-15 23:15,0,-18073.14944
1263,2019-02-15 23:45,0,9841.622616
1264,2019-02-18 8:45,0,79585.80946
1265,2019-02-20 9:45,0,-11190.15712
1266,2019-02-20 21:45,0,-12876.52548
1267,2019-02-21 14:15,0,-13977.01142
1268,2019-02-21 18:00,0,-13412.48166
1269,2019-02-22 12:00,0,-11611.59938
1270,2019-02-22 17:30,0,-6167.512532
1271,2019-02-25 0:45,0,-716.76
1272,2019-02-26 1:30,0,-28472.8256
1273,2019-02-26 14:15,0,-13037.63904
1274,2019-02-27 17:15,0,-15077.7702
1275,2019-02-27 23:15,0,-50938.30818
1276,2019-02-28 14:30,0,-14629.1688
