,EntryTime,Yong,Yong_proto
641,2017-09-09 15:15:00,0.0,-34.36155999999755
642,2017-09-09 21:15:00,0.0,15.43163999999706
643,2017-09-09 21:30:00,0.0,-26.15523999998913
644,2017-09-09 21:45:00,0.0,682.9412400000001
645,2017-09-10 05:45:00,0.0,59.021359999997
646,2017-09-10 06:00:00,0.0,-31.04819999999563
647,2017-09-10 06:15:00,0.0,67.44620000000396
648,2017-09-10 06:30:00,0.0,-17.020000000002256
649,2017-09-10 06:45:00,0.0,-44.62000000000444
650,2017-09-10 07:00:00,0.0,-85.03104000000349
651,2017-09-10 07:15:00,0.0,-84.55823999999666
652,2017-09-10 07:30:00,0.0,-11.285239999988336
653,2017-09-10 07:45:00,0.0,-40.18292000000656
654,2017-09-10 08:00:00,0.0,4256.037839999999
655,2017-09-10 18:45:00,0.0,-365.1003599999967
656,2017-09-10 21:45:00,0.0,-284.03996000000006
657,2017-09-10 22:15:00,0.0,108.95292000000154
658,2017-09-10 22:30:00,0.0,41.00303999999596
659,2017-09-10 22:45:00,0.0,-412.6740399999926
660,2017-09-10 23:00:00,0.0,133.9673999999968
661,2017-09-10 23:15:00,0.0,-164.57244000000173
662,2017-09-10 23:30:00,0.0,-139.5317199999954
663,2017-09-10 23:45:00,0.0,-83.98095999999896
664,2017-09-11 00:00:00,0.0,-46.60796000000119
665,2017-09-11 00:15:00,0.0,133.2799999999952
666,2017-09-11 00:30:00,0.0,52.93992000000799
667,2017-09-11 00:45:00,0.0,-2133.3673199999885
6,2017-09-11 03:45:00,138830.6307537555,0.0
668,2017-09-13 07:15:00,0.0,-41.64076000000932
669,2017-09-13 07:30:00,0.0,78.44928000000436
670,2017-09-13 07:45:00,0.0,-1.112640000001193
671,2017-09-13 08:00:00,0.0,4142.613600000004
672,2017-09-14 02:45:00,0.0,472.5720000000047
673,2017-09-14 03:00:00,0.0,-283.9326399999982
674,2017-09-14 08:15:00,0.0,3892.1600400000034
675,2017-09-15 10:30:00,0.0,524.8400000000038
676,2017-09-15 10:45:00,0.0,-730.2446400000008
677,2017-09-15 11:00:00,0.0,-27.03140000000076
678,2017-09-15 11:15:00,0.0,-521.7367599999989
679,2017-09-15 11:30:00,0.0,137.26000000000113
680,2017-09-15 11:45:00,0.0,455.9204399999999
681,2017-09-15 12:00:00,0.0,85.808320000001
682,2017-09-15 12:15:00,0.0,3285.418080000004
683,2017-09-15 22:00:00,0.0,416.5680399999974
684,2017-09-15 22:15:00,0.0,-3.1599999999980355
685,2017-09-15 22:30:00,0.0,76.84400000000096
686,2017-09-15 22:45:00,0.0,-1112.12
687,2017-09-15 23:00:00,0.0,-1394.7695999999996
7,2017-09-16 02:00:00,11114.173561977552,0.0
688,2017-09-21 15:30:00,0.0,-207.9229999999961
689,2017-09-21 17:30:00,0.0,8.300039999999171
690,2017-09-21 17:45:00,0.0,1980.6096000000025
8,2017-09-22 04:00:00,-50007.34117847664,0.0
691,2017-09-22 13:15:00,0.0,-264.99191999999766
692,2017-09-22 13:30:00,0.0,-129.4920000000002
693,2017-09-22 13:45:00,0.0,129.6621600000026
694,2017-09-22 14:00:00,0.0,-139.37999999999647
695,2017-09-22 14:15:00,0.0,1409.5701999999983
696,2017-09-23 05:00:00,0.0,-37.55999999999858
697,2017-09-23 05:15:00,0.0,-337.86927999999534
698,2017-09-23 05:30:00,0.0,160.00132000000576
699,2017-09-23 05:45:00,0.0,-14.328880000002757
700,2017-09-23 06:00:00,0.0,-342.3288400000001
701,2017-09-23 06:15:00,0.0,204.14000000000212
702,2017-09-23 12:30:00,0.0,46.82748000000174
703,2017-09-23 12:45:00,0.0,-592.1479999999974
704,2017-09-23 13:30:00,0.0,-266.97907999999643
705,2017-09-24 21:30:00,0.0,-1683.779999999997
9,2017-09-26 02:30:00,12864.630753244746,0.0
10,2017-09-29 15:45:00,-38743.45811200005,0.0
706,2017-09-29 17:15:00,0.0,-210.0206799999978
707,2017-09-29 18:15:00,0.0,-1960.95816
11,2017-09-30 02:15:00,-1480.1112923569451,0.0
708,2017-10-04 01:45:00,0.0,-366.9599999999991
709,2017-10-04 02:00:00,0.0,-95.600000000004
710,2017-10-04 03:00:00,0.0,31.368600000005245
711,2017-10-04 03:15:00,0.0,-57.211999999999534
712,2017-10-04 03:30:00,0.0,-396.3280399999985
713,2017-10-04 06:45:00,0.0,471.8202800000017
714,2017-10-04 07:00:00,0.0,817.5159200000053
715,2017-10-05 07:00:00,0.0,-341.05023999999503
716,2017-10-05 08:15:00,0.0,-116.97995999999875
717,2017-10-05 11:45:00,0.0,83.07999999999993
718,2017-10-05 12:00:00,0.0,-16.88000000000102
719,2017-10-05 12:15:00,0.0,-164.4800000000032
720,2017-10-05 19:45:00,0.0,70.16096000000289
721,2017-10-05 21:00:00,0.0,-2129.929199999997
12,2017-10-11 10:00:00,183622.71243113905,0.0
13,2017-10-15 20:15:00,1348.7300549415204,0.0
722,2017-10-16 00:15:00,0.0,328.11988000000383
723,2017-10-16 00:30:00,0.0,144.16007999999238
724,2017-10-16 00:45:00,0.0,-827.8733599999941
725,2017-10-18 03:15:00,0.0,-183.19563999999448
726,2017-10-18 03:30:00,0.0,126.94008000000396
727,2017-10-18 04:00:00,0.0,-22.50011999999515
728,2017-10-18 04:15:00,0.0,5602.529880000002
729,2017-10-19 01:30:00,0.0,-165.86264000000483
730,2017-10-19 01:45:00,0.0,20.579600000000937
731,2017-10-19 02:00:00,0.0,-162.9035599999952
732,2017-10-19 02:15:00,0.0,8.839880000004996
733,2017-10-19 02:30:00,0.0,348.1520399999954
734,2017-10-19 02:45:00,0.0,-72.5000799999907
735,2017-10-19 03:00:00,0.0,-100.32052000000476
736,2017-10-19 03:15:00,0.0,-471.15207999999257
737,2017-10-19 03:30:00,0.0,-1.7319599999973434
738,2017-10-19 03:45:00,0.0,308.175999999994
739,2017-10-19 04:00:00,0.0,-23.792079999993803
740,2017-10-19 04:15:00,0.0,-2705.8079999999973
14,2017-10-22 16:00:00,9766.254498518603,0.0
741,2017-10-22 17:15:00,0.0,333.45972000000074
742,2017-10-22 23:15:00,0.0,320.2025599999979
743,2017-10-24 02:30:00,0.0,-101.45996000000196
744,2017-10-24 02:45:00,0.0,194.90880000000288
745,2017-10-24 03:00:00,0.0,-23.40387999998711
746,2017-10-24 03:15:00,0.0,1286.396079999995
747,2017-10-24 15:15:00,0.0,-321.9800399999985
748,2017-10-24 15:30:00,0.0,86.30028000000493
749,2017-10-24 15:45:00,0.0,277.14396000000306
750,2017-10-24 16:00:00,0.0,-90.33604000000196
751,2017-10-24 17:30:00,0.0,-84.86307999998644
752,2017-10-25 01:30:00,0.0,166.41207999999097
753,2017-10-25 01:45:00,0.0,-272.81223999999384
754,2017-10-25 02:00:00,0.0,8.387720000000627
755,2017-10-25 02:15:00,0.0,77.50020000000404
756,2017-10-25 02:30:00,0.0,2096.440320000001
757,2017-10-25 13:30:00,0.0,-52.01200000000426
758,2017-10-25 13:45:00,0.0,-175.62403999999333
759,2017-10-25 14:00:00,0.0,-657.8855199999998
760,2017-10-25 17:15:00,0.0,-532.2398799999974
761,2017-10-25 17:45:00,0.0,175.1561200000015
762,2017-10-25 18:00:00,0.0,919.7351600000002
763,2017-10-26 03:15:00,0.0,-22.48800000000301
764,2017-10-26 03:30:00,0.0,-211.18819999999687
765,2017-10-26 03:45:00,0.0,-32.26387999999133
766,2017-10-26 04:00:00,0.0,177.33204000000114
767,2017-10-26 04:15:00,0.0,-22.388199999995777
768,2017-10-26 04:30:00,0.0,-851.9883599999957
769,2017-10-26 05:00:00,0.0,-2812.155359999988
770,2017-10-29 04:30:00,0.0,106.7679600000065
771,2017-10-29 04:45:00,0.0,-82.68015999999989
772,2017-10-29 05:00:00,0.0,-79.60407999999006
773,2017-10-29 05:30:00,0.0,-5.526760000002469
774,2017-10-29 05:45:00,0.0,126.58019999999853
775,2017-10-29 13:00:00,0.0,-2880.465000000004
15,2017-10-30 07:30:00,221842.3913615345,0.0
16,2017-11-06 14:30:00,-43339.13109825182,0.0
776,2017-11-06 15:45:00,0.0,180.62004000000343
777,2017-11-06 16:00:00,0.0,-223.6959999999908
778,2017-11-06 16:15:00,0.0,503.5261999999966
779,2017-11-06 16:30:00,0.0,1787.4393200000031
780,2017-11-07 07:45:00,0.0,-318.53407999999035
781,2017-11-07 12:30:00,0.0,-122.95015999999124
782,2017-11-07 12:45:00,0.0,-10.387959999998202
783,2017-11-07 13:00:00,0.0,-165.18071999999847
784,2017-11-07 13:15:00,0.0,-22.435399999994843
785,2017-11-07 13:30:00,0.0,14.067040000009
786,2017-11-07 13:45:00,0.0,-476.41592000000855
787,2017-11-07 14:00:00,0.0,8.904920000004495
788,2017-11-07 14:15:00,0.0,-20.280039999997825
789,2017-11-07 14:30:00,0.0,-46.776679999993576
790,2017-11-07 14:45:00,0.0,31.01607999999942
791,2017-11-07 18:45:00,0.0,1121.3399600000048
792,2017-11-08 04:00:00,0.0,170.9999600000083
793,2017-11-08 04:15:00,0.0,-292.9203599999892
794,2017-11-08 04:30:00,0.0,0.1737200000025041
795,2017-11-08 04:45:00,0.0,-280.71492000000035
796,2017-11-08 08:45:00,0.0,61.484080000000176
797,2017-11-08 09:00:00,0.0,71.62000000000262
798,2017-11-08 09:15:00,0.0,-157.14003999999477
799,2017-11-08 09:30:00,0.0,-49.29159999999683
800,2017-11-08 09:45:00,0.0,126.19999999999892
801,2017-11-08 10:00:00,0.0,-682.7381999999943
802,2017-11-08 10:15:00,0.0,-3559.499999999998
17,2017-11-09 03:15:00,-49628.14559999989,0.0
18,2017-11-09 04:45:00,-27318.44999999994,0.0
803,2017-11-09 09:15:00,0.0,461.043920000011
804,2017-11-10 00:15:00,0.0,71.639839999998
805,2017-11-10 00:30:00,0.0,-208.5200799999984
806,2017-11-10 04:00:00,0.0,-468.6920799999916
807,2017-11-10 11:15:00,0.0,3221.5318800000023
19,2017-11-10 23:45:00,-1743.0684392940148,0.0
808,2017-11-11 01:45:00,0.0,392.53200000000106
809,2017-11-11 02:00:00,0.0,1783.100000000004
810,2017-11-11 07:30:00,0.0,455.82416000000194
811,2017-11-11 07:45:00,0.0,-639.6828800000003
812,2017-11-11 08:00:00,0.0,983.4718000000066
813,2017-11-11 08:15:00,0.0,-1465.6241599999976
814,2017-11-11 10:30:00,0.0,-526.8999199999962
815,2017-11-11 10:45:00,0.0,-407.0999599999959
816,2017-11-11 11:00:00,0.0,372.6479999999992
817,2017-11-11 11:15:00,0.0,563.3079200000066
818,2017-11-11 11:30:00,0.0,-637.2559600000022
819,2017-11-11 11:45:00,0.0,-75.20015999999487
820,2017-11-11 12:00:00,0.0,391.3805599999978
821,2017-11-11 12:15:00,0.0,3183.2479200000034
822,2017-11-12 06:45:00,0.0,-205.4680399999961
823,2017-11-12 07:00:00,0.0,526.4600000000064
824,2017-11-12 07:15:00,0.0,75.88083999999981
825,2017-11-12 07:30:00,0.0,6350.601360000001
826,2017-11-13 10:15:00,0.0,-733.7199999999939
827,2017-11-13 12:30:00,0.0,534.7960000000057
828,2017-11-13 12:45:00,0.0,-1142.580479999997
829,2017-11-13 13:30:00,0.0,273.2720000000063
830,2017-11-13 13:45:00,0.0,-571.6089999999986
831,2017-11-13 14:00:00,0.0,-307.62799999999515
832,2017-11-13 14:15:00,0.0,-3079.186319999999
20,2017-11-16 02:00:00,152246.52787357187,0.0
21,2017-11-21 14:45:00,-10456.132352607428,0.0
833,2017-11-23 22:45:00,0.0,47.048120000008566
834,2017-11-23 23:00:00,0.0,696.3799999999992
835,2017-11-24 12:45:00,0.0,-218.92839999999524
836,2017-11-24 13:00:00,0.0,-4241.543040000006
22,2017-11-24 19:00:00,245893.72309964648,0.0
23,2017-11-30 07:00:00,-14561.845400000024,0.0
837,2017-11-30 07:45:00,0.0,440.30392000000575
838,2017-11-30 08:00:00,0.0,720.6959200000165
839,2017-11-30 08:15:00,0.0,-4868.009999999995
24,2017-11-30 14:45:00,-23005.281536000053,0.0
25,2017-12-01 01:45:00,-21657.96735200002,0.0
26,2017-12-01 03:15:00,-24161.385500000004,0.0
840,2017-12-01 04:45:00,0.0,-448.880079999999
841,2017-12-01 05:00:00,0.0,2615.455920000004
842,2017-12-01 05:15:00,0.0,-2363.3822800000053
843,2017-12-01 08:00:00,0.0,-4902.862440000008
27,2017-12-01 09:30:00,-29372.56000000001,0.0
28,2017-12-02 00:30:00,36307.770731694254,0.0
29,2017-12-04 06:30:00,-46800.15615999986,0.0
30,2017-12-04 07:45:00,118256.9563782118,0.0
31,2017-12-10 03:45:00,-19900.14723200004,0.0
844,2017-12-10 05:30:00,0.0,-3096.571920000006
845,2017-12-10 05:45:00,0.0,913.0119999999988
846,2017-12-10 06:00:00,0.0,1452.7002400000129
847,2017-12-10 06:15:00,0.0,-6459.595799999988
32,2017-12-10 08:00:00,-23628.354815999977,1142.619560000021
848,2017-12-10 08:15:00,0.0,14441.910000000007
849,2017-12-10 16:00:00,0.0,1855.115880000012
850,2017-12-10 16:15:00,0.0,-6503.820119999982
33,2017-12-11 02:15:00,-24422.38175999993,0.0
34,2017-12-11 06:30:00,28067.646779803224,0.0
35,2017-12-13 14:00:00,-29604.658596000067,0.0
851,2017-12-13 14:45:00,0.0,823.2178800000111
852,2017-12-13 15:15:00,0.0,565.772960000013
853,2017-12-13 15:30:00,0.0,-1180.3750799999943
854,2017-12-13 15:45:00,0.0,-467.9216799999994
855,2017-12-13 16:15:00,0.0,958.216880000018
856,2017-12-13 16:45:00,0.0,-709.774039999993
857,2017-12-13 17:00:00,0.0,3321.0676799999965
858,2017-12-14 05:30:00,0.0,-1426.5781599999718
859,2017-12-14 06:45:00,0.0,-965.623599999999
860,2017-12-14 07:00:00,0.0,-8049.439439999987
36,2017-12-15 13:15:00,57508.028300410864,0.0
37,2017-12-18 11:45:00,-24297.417088000017,0.0
38,2017-12-19 00:30:00,-35297.91060799989,0.0
861,2017-12-19 06:45:00,0.0,18654.590040000003
39,2017-12-19 21:45:00,60345.00699874287,0.0
862,2017-12-20 02:30:00,0.0,60.211879999988014
863,2017-12-20 02:45:00,0.0,866.6647600000215
864,2017-12-20 03:00:00,0.0,50.94020000000455
865,2017-12-20 03:15:00,0.0,-1335.4107999999906
866,2017-12-20 03:30:00,0.0,-1191.1163599999782
867,2017-12-20 03:45:00,0.0,1967.335999999996
868,2017-12-20 04:00:00,0.0,64.25192000002426
869,2017-12-20 04:15:00,0.0,17920.706280000013
870,2017-12-20 12:45:00,0.0,1185.3975600000194
871,2017-12-20 13:00:00,0.0,-635.0013599999875
872,2017-12-20 18:15:00,0.0,-1015.428639999991
873,2017-12-20 18:30:00,0.0,-69.60800000000745
874,2017-12-20 18:45:00,0.0,-654.7088799999983
875,2017-12-20 19:00:00,0.0,-1508.143799999998
876,2017-12-20 19:15:00,0.0,-1905.9200000000053
877,2017-12-20 19:30:00,0.0,-1481.2550799999735
878,2017-12-20 19:45:00,0.0,1314.2800000000352
879,2017-12-20 20:00:00,0.0,757.2335200000089
880,2017-12-20 20:15:00,0.0,5842.36399999998
881,2017-12-21 10:15:00,0.0,-4087.2715999999855
882,2017-12-21 16:30:00,0.0,16825.62
883,2017-12-22 07:15:00,0.0,-1401.559959999995
884,2017-12-22 07:30:00,0.0,-20.69600000000719
885,2017-12-22 07:45:00,0.0,1387.22052000001
886,2017-12-22 08:00:00,0.0,-160.7997999999861
887,2017-12-22 08:15:00,0.0,-861.6395600000033
888,2017-12-22 08:30:00,0.0,1187.5403600000027
889,2017-12-22 08:45:00,0.0,-2051.759920000004
890,2017-12-22 09:00:00,0.0,-621.6561199999887
891,2017-12-22 09:15:00,0.0,15595.640039999998
892,2017-12-22 20:00:00,0.0,13764.13236000002
893,2017-12-23 04:00:00,0.0,158.14000000000306
894,2017-12-23 04:15:00,0.0,2183.92468
895,2017-12-23 04:30:00,0.0,-6372.180359999984
896,2017-12-23 06:00:00,0.0,2837.6522400000067
897,2017-12-23 06:15:00,0.0,-1739.690159999991
898,2017-12-23 06:30:00,0.0,-2495.6639599999835
899,2017-12-23 06:45:00,0.0,3641.9601200000034
900,2017-12-23 07:00:00,0.0,-1409.560359999996
901,2017-12-23 07:15:00,0.0,-3902.202039999993
902,2017-12-23 07:45:00,0.0,1243.9594399999987
903,2017-12-23 08:15:00,0.0,-606.4199999999983
904,2017-12-23 13:00:00,0.0,2721.660200000024
905,2017-12-23 13:15:00,0.0,-2385.12827999999
906,2017-12-23 13:30:00,0.0,1322.8400800000054
907,2017-12-23 13:45:00,0.0,-435.80799999999726
908,2017-12-23 20:15:00,0.0,-7231.949759999989
909,2017-12-24 15:15:00,0.0,-1128.0701599999884
910,2017-12-24 15:30:00,0.0,-1380.2999199999977
911,2017-12-24 15:45:00,0.0,-152.53039999997782
912,2017-12-24 16:00:00,0.0,-1330.5695600000035
913,2017-12-24 16:15:00,0.0,1765.620080000008
914,2017-12-24 16:30:00,0.0,1314.5484000000033
915,2017-12-24 16:45:00,0.0,13422.006
916,2017-12-24 23:30:00,0.0,-565.6540399999903
917,2017-12-24 23:45:00,0.0,-2178.059919999996
918,2017-12-25 00:00:00,0.0,238.08931999999916
919,2017-12-25 00:15:00,0.0,-1815.2946399999928
920,2017-12-25 08:15:00,0.0,-1756.7000000000007
921,2017-12-25 08:30:00,0.0,650.7183600000099
922,2017-12-25 08:45:00,0.0,-1984.100039999994
923,2017-12-25 10:00:00,0.0,-6341.682479999981
40,2017-12-27 02:45:00,-37868.35199999996,0.0
41,2017-12-28 03:30:00,6886.75568847813,0.0
924,2017-12-28 04:45:00,0.0,5475.423840000021
925,2017-12-28 18:45:00,0.0,2104.937800000007
926,2017-12-28 19:00:00,0.0,46.90268000000288
927,2017-12-29 00:00:00,0.0,39.64400000000751
928,2017-12-29 00:15:00,0.0,-1221.2176
929,2017-12-29 00:30:00,0.0,732.5164400000176
930,2017-12-29 00:45:00,0.0,-6967.317839999996
931,2017-12-30 00:00:00,0.0,274.0270000000055
932,2017-12-30 00:15:00,0.0,-62.74043999997957
933,2017-12-30 00:30:00,0.0,9030.157360000012
934,2017-12-30 16:00:00,0.0,-874.4076799999857
935,2017-12-30 16:15:00,0.0,-1318.2359999999971
936,2017-12-30 16:30:00,0.0,-64.24171999999089
937,2017-12-30 16:45:00,0.0,-140.3456399999959
938,2017-12-30 17:00:00,0.0,1365.520000000015
939,2017-12-30 17:15:00,0.0,13406.358
940,2017-12-31 04:30:00,0.0,176.44892000000254
941,2017-12-31 04:45:00,0.0,-2588.160000000007
942,2017-12-31 05:00:00,0.0,1234.825200000014
943,2017-12-31 05:15:00,0.0,1857.6400000000103
944,2017-12-31 05:30:00,0.0,-1936.996280000003
945,2017-12-31 10:30:00,0.0,-305.550719999992
946,2017-12-31 10:45:00,0.0,-242.55227999999988
947,2017-12-31 11:00:00,0.0,118.77140000000507
948,2017-12-31 11:15:00,0.0,-390.8603599999879
949,2017-12-31 11:30:00,0.0,-3131.895999999997
950,2017-12-31 11:45:00,0.0,-733.127999999997
951,2017-12-31 12:00:00,0.0,1546.800000000003
952,2017-12-31 12:15:00,0.0,-353.15991999999824
953,2017-12-31 12:45:00,0.0,2177.319920000009
954,2017-12-31 20:45:00,0.0,353.112000000001
955,2017-12-31 21:00:00,0.0,-114.72595999999612
956,2017-12-31 21:15:00,0.0,-944.0511199999856
957,2017-12-31 22:00:00,0.0,-1531.7079999999987
958,2017-12-31 23:30:00,0.0,-6569.404799999993
959,2018-01-02 01:00:00,0.0,517.0120000000134
960,2018-01-02 01:15:00,0.0,-6626.759999999995
961,2018-01-02 17:30:00,0.0,-4.200039999996079
962,2018-01-02 17:45:00,0.0,-6725.610359999992
42,2018-01-03 06:30:00,36363.40186687751,0.0
963,2018-01-08 06:45:00,0.0,-174.75195999999414
964,2018-01-08 07:00:00,0.0,-1514.8959599999944
965,2018-01-08 08:30:00,0.0,4684.423999999999
43,2018-01-08 14:45:00,150568.6641448515,0.0
966,2018-01-08 16:45:00,0.0,-23.176079999993817
967,2018-01-08 17:00:00,0.0,15801.440039999998
968,2018-01-09 02:15:00,0.0,910.7920000000012
969,2018-01-09 02:30:00,0.0,1511.379960000013
970,2018-01-09 02:45:00,0.0,-2226.0919999999896
971,2018-01-09 03:00:00,0.0,-1540.859199999995
972,2018-01-09 03:15:00,0.0,-1778.1519599999956
973,2018-01-09 03:30:00,0.0,1027.0606000000043
974,2018-01-09 03:45:00,0.0,451.3955200000237
975,2018-01-09 04:00:00,0.0,-390.6999999999971
976,2018-01-09 04:15:00,0.0,-1927.5324399999768
977,2018-01-09 04:30:00,0.0,438.42044000000897
978,2018-01-09 04:45:00,0.0,-1325.8799999999792
979,2018-01-09 05:00:00,0.0,-554.0862399999969
980,2018-01-09 10:00:00,0.0,1087.9164400000082
981,2018-01-09 10:15:00,0.0,1151.3760000000184
982,2018-01-09 10:30:00,0.0,-2343.2392399999844
983,2018-01-09 10:45:00,0.0,-103.0525200000011
984,2018-01-09 11:00:00,0.0,317.4306400000023
985,2018-01-09 11:15:00,0.0,614.1820000000007
986,2018-01-09 11:30:00,0.0,161.15200000000186
987,2018-01-09 11:45:00,0.0,-2272.0593199999894
988,2018-01-09 12:15:00,0.0,-229.74395999999612
989,2018-01-09 12:30:00,0.0,1179.4886800000131
990,2018-01-09 12:45:00,0.0,4225.485040000003
991,2018-01-10 01:30:00,0.0,-1558.200399999987
992,2018-01-10 01:45:00,0.0,-239.79999999999563
993,2018-01-10 02:00:00,0.0,1209.7279999999955
994,2018-01-10 02:15:00,0.0,251.0358400000223
995,2018-01-10 02:30:00,0.0,-959.2399999999908
996,2018-01-10 02:45:00,0.0,-559.3999999999869
997,2018-01-10 03:00:00,0.0,-411.59991999998965
998,2018-01-10 03:15:00,0.0,651.3593600000058
999,2018-01-10 03:30:00,0.0,40.44388000000254
1000,2018-01-10 03:45:00,0.0,14835.583920000008
1001,2018-01-11 01:15:00,0.0,-219.4999999999891
1002,2018-01-11 01:30:00,0.0,14408.30532
1003,2018-01-11 16:30:00,0.0,342.3968800000148
1004,2018-01-11 16:45:00,0.0,-496.8445199999951
1005,2018-01-11 17:00:00,0.0,-1749.7216799999842
1006,2018-01-11 17:15:00,0.0,-54.79991999998674
